Humen child labor ka khatma karna ho ga aur main aik tehreek ki soorat mein isi maqsad ke liye kaam kar rahi hon.,Positive
Intehai masroof aur mashoor fankara hone ke bawajood inho ne aik biwi aur maa ka role pori zimmedari se adaa kiya,Positive
Is cook ne steven ki harkaat mein gher mamoli phurti dekhte hue steven ko martial art ki bunyadi technique sikhai,Positive
Jab Reham Khan se pocha gaya ke wo aik politician ki wife ke taur par apne nae kirdar ko kis nazar se dekhti hain,Neutral
Jab Tumhari Mushkilat Had Se Barhny Lagy To Samajh Lo K ALLAH Tumhy koi Buland Mukaam DenY Wala He HAZRAT ALI RA ,Positive
"Jis ke bad inho ne Chariot Military Academy, Miami Dead College aur University of Miami se mazeed taleem hasil ki",Neutral
Kamsin Iqbal Bano chup ke se jaa kar is class mein beth gai aur ustaad ki awaaz ke sath awaaz milana shuru kar di,Positive
KHaan ZaaDi over acting yay nahi arsel ker raha hay ager pyar he kerna tha to gher walo ko aps may leraya he kiun,Negative
Khi M A Jinnah Road Numaish Chourangi Tibet Centre Jama Cloth K Atraf Ki Galiyan Barrier Laga Kr Bund Krdi Gyen  ,Negative
Khuda ka khiuf kro is trah uski taarifein ker rha hei jesy dono ne koi karnama kia hei haram halal ki tmeez rakho,Neutral
"Khush tabaa, khush zauq aur khush libaas Wasim Akram ne aesa cricket khela hai, jis ki shaiyqeen ko khuwahish thi",Positive
"Magar Tv par humen hudood mein rehna hota hai aur bilkul is tarha react karte hain, jaise hum apne ghar mein hain",Neutral
Masjid Qab a Is The First Mosque Where Mohammad SAW Openly Led The Regular Prayer Congregation Of His Companions ,Positive
Match ke dauran fielders ka kaam yehi dikhai diya ke wo ball uthae aur wicket keeper ki taraf wapis uchalte rahen,Neutral
Miss Salon ne Helen Keller ke hath par alfaz likh likh kar ehsasat ke zarye ese horf e tahaji se mutarif karaya. ,Neutral
Modi Sarkar Me Adalaten Bhi Inteha Pasand Maqbooza Kashmir Me Gaaye Ka Gosht Bechnay Per Pabandi Aaid Kar Di Gai ,Negative
Mujy to aaj tk samaj nahi aaya k wo kon log hen jo k morning show dakhtay hen hm logon ko pta nahi kb shaur ayga.,Negative
NA 122 Zimni Intikhab Polling Stations 71 76 Me Or Samnabad Or Meri Collage Me PML N Or PTI K Karkuno Me Tasadum ,Negative
print nae krna khud lekhna hai print kiya hoa taweez ki tarteeb nahi hai khud lekhnay ka hazrat g nay farmaya hai,Neutral
Quaid e Azam Muhammad Ali Jinah Ki Hamsheera Madir e Millat Fatima Jinah Ka Aj 48va Yom Wafat Manaya Ja Raha Hai ,Negative
Question: Aap apni mojudah karkardagi se mutmain hain?Razia Sheer Khan: Main anpi karkardagi se bohat mutmain hun,Positive
She married with She started her career as a child star in children music show  Kalbon Ki Mala ù from PTV channel,Neutral
Shohda Ka Lawahikeen Se Izehar e Taziyat Kartay Hain Pori Koshish Karen Gaye Ka Aisay Waqiat Dobara Paish Na Hon ,Negative
Sweater kay fabric ki quality itni pasand nahi ayi thora itchy feel hota hai laiken waisay pehnay mein garam hai.,Positive
"Tahum jou jou is ki umer barh rahi hai, wo Harry Potter ki child actress ka image badalne ki koshish kar rahi hai",Neutral
"Un k background mai gana chl rha tha ""meri desi look ty or mrr gaye gory gory gory gory gory gory gory choorkryy""",Neutral
Us daur mein Ahmadabad Bombay residency mein shamil tha aur use soobey mein aik khas maqam aur aehmiyat hasil thi,Positive
Wo ashaar ke ilawa lafzon aur jumlon ko bhi is qadar pur kashish bana dete hain ke audience mashoor hue jate hain,Positive
wo tou baat ghalat thi uski mai ne tou shughal k lye tag kya tha. Lakin agay se apne jahilo wala hi reply kar dya,Negative
yea amer qabil ziker hay key iss sey pehley mosalsel 6 sal tek yea ezaz Jeef Hunt key qabzey mein chala araha tha,Neutral
"yeh wo chand alqaab hain, jin se Shahid Khan Afridi ko tamam duniya mein phele hue in ke paristar yaad karte hain",Neutral
Younas Khan Ki Nani Baqazai Ilahi Wafat Pa Chuki Hy Nimaz Jenaza 2Bje Shewa Adda Nad di K Kinaray Adda Ki Jayege ,Negative
 1919 mein inhe Sindh khilafat committee ka president muntakhib kiya gaya aur 1924 tak wo is auhdey par faiyz rahe,Neutral
 afghanstan boder ko seel karna chhahey wahan say teriorst aatay jaatay hai aur ain ko wahan say suport be miltey ,Negative
" Behad sanjidah mehsosat, afkar aur khayalat ko yun bayan karna ke goya ye mere dil mein hai,  Ghalib ka kamal hai",Positive
 Chief Justice of Pakistan Janab Iftikhar Muhammad Chaudhry ke horf e inkar ne unhen ray aama ke mehbob banna deya,Positive
 Hum degar mumalik se madad nahi tijarat karte hain is waqat zar e mubadla ke zakhair 21 arab dollar ho chuke hain,Positive
 Is ijlaas mein I Chundrigar ne Bombay ke musalmano ki numaiydegi aur tamam amoor mein nihayat pur josh hissa liya,Positive
 Is muhim ko sar karne ke liye Major Shabbir ko teen fit chori aur das fit gehri sabona naher ù ko ubor karna para,Neutral
" Jab ke walid Sir Zahid Ur Rehman Zahid  Suhrwardy, arbi aur farsi ke scholar aur Calcutta high court ke judge the",Neutral
" mujhe thori si sharam aati hai kah 20 years karachi mein rehna ka baad bhy, mujhe aik lafz bhy nai aata Sindhi ka",Negative
 Mukhtalif mawaqay par honay walay sarway kay mutabiq who iss waqt  Pakistan kay sab say baray maqbool leader hain,Positive
 Rice ne isqaat hamal ke khilaaf mohim chalane wale logon aur tanzeemon ko fund dene ki himayat karte hue kaha tha,Negative
1947 mein Taqseem-e-Hind kay baad in ka khandan Bharat say hijrat kar kay Pakistan aya aur karachi mein abad huwa.,Neutral
1971 mein Sire county 13 saal bad county champion bani to us mein Intikhab Alam ki umdah bowling ka bhi dakhal tha,Positive
33 seats lany k bad be Nawaz apny ap ko bachny k ley Chairman ke seat PPP ko da rha patwario kab aqal ay gae ap lo,Neutral
Aaj Raat Se 22 September Tak Sindh Punjab Samait Mulk Bhar Ka Beshtar Elaqon Me Barish Ka Imkan Mehkma e Mousmiyat,Positive
Aap ko phir buhat ghussa ayya k ye jo teacher party hai wo bachoon ko ghalat ratte marne ki training de rahe hain.,Negative
"Aik interview mein inho ne kaha tha, mujhe lagta hai ke main aik bulbulay mein qaid hon, jis se nikalna chahti hon",Negative
Apni khuwari ki riwayat ko barkaraar rakhte huwe aap ne ghalat section ka chunao kiya aur us main ja k baith gaye.,Negative
besan arq e gulab aur honey mix kr k lap kren 20 min bd do liya kren is k ilawa 2 anar subho khali pait khaya kren,Neutral
Bhai apki awaz bhot achi hy or kuch logo k fitrat e logo say Julius hona hota hy ap sachi main bhot acha ghatey ho,Positive
Bilkkkuuulll 100% sai baat hai. Per jahan tak mujhe yad hai mein ne apki jacket chori ki thi when you were in NUST,Neutral
Cort mein maujood shaiqeen ko us waqt zaberdast hairat hue jab sirf chan minutes mein Azam Khan ne match jeet liya,Positive
England Nay Pakistan Kay Khilaf Doosra Aik Roza Match 95 Runs Se Jeet Liya Sarfaraz Ahmed 64 Runs Kay Saath Numaya,Neutral
Evolution of Democracy jis mein zamana-e-qadeem se le kar daur-e-jadeed jamhuriat ke irteqa aur namo ka jaiyza hai,Neutral
Film ishq par zor nahiù ka ye geet sun kar bhi log jhoom uthte hain dil deta ro ro duhai kisi se koi payar na kare,Positive
Film industry ki bahali ke liye hukomat se madad mangne ke bajae humen apni madad aap ke tehat film banani chahiye,Positive
Ibtedai taleem hasil karne ke bad inho ne government collede Lahore mein dakhla liya aur 1949 mein graduate ho gae,Neutral
"Is bare mein jab Intikhab Alam se pocha to unhon ne bataya, un dinon doron mein hum ne bari achi karkardagi dekhai",Positive
Is ke liye main ne aik behtareen composition wale geet ko record kiya hai aur ab is geet ka video bhi banaya jaega,Positive
Is liye nikala ke tum chor ho pakistan zinda bad pak army zinda bad isi zinda bad imran khan zinda bad go nawaz go,Positive
Jo Shakhs ALLAH K Liye 1 Din Aitikaf Karta Hy ALLAH Isko Jahanum Se Zamin Asman K Barabar 3 Guna Door Kar Deta Hy ,Positive
Junior teams announce for future Diamonds. Change your whole management & team. This management is White Elephant.,Neutral
Kal 2 Nov Se License Na Hunay Pr Jail Ki Saza K Ellan Pr Awam Paray Shan Traffic Police Humian 8 10 Roz Ka Waqt Dy,Negative
KHI Insidad E Dehshatgardi K Adalat Sy Peer K Roz MQM K Rehnuma Altaf Hussain K Warrant Giriftari K Ijra Ka Imkan ,Positive
lakh d laanat j. Khotay k bacho kisi religion ki izat karnay main or us religion main shamal honay faraq hota hai.,Negative
Lekin Jaya Prada ka fun Amitabh Bachan ke chaa jane wali shakhsiyat ke saamne jaise kuch aur nikhar kar samne aaya,Positive
Mask hath me ate he bht afsos hua jo design order kya tha wo ni aya fake chez bheji kya ap log change kr skte hain,Negative
"mujhey farq nahi pata hai in dono say, balkay Institute of Technology hai aur mein Computer Science par raha hoon.",Neutral
Pakistan wapis aane par Central training College aur phir Government Collge mein angrezi adbiyat ke professor rahe,Positive
"Price kay hisaab sey quality achi farham ki gayi, sardiyon kay liye mufeed sabit hui kyunkay kapra kafi garam hai.",Negative
"Question: Mulk mein in dinon international cricket nahi ho rahi, home groundpar na kheelna ka afsos to hota io ga?",Negative
Unhon ne aik ese dor mein shohrat hasil ki jab tv par aana aur adakari karna nihayat mushkil kaam tasawor hota tha,Positive
"Aala taleem ke liye Cambridge gae to angrezi sheyr-o-adab ko is ke asal mahaul mein janchne, parakhne ka mauqa mila",Positive
 1926 mein wo markazi majilis qanoonsaz ke rukun bane aur aakhir dam tak majlis mein Sindh ki numaiydegi karte rahe,Neutral
 1950 ki dahai mein Khan family keg air mamooli karnamon ki badault Pakistan Squash ki dunia mein sare fahrist raha,Positive
 Aap central Iqbal committee ke vice president aur  Suleman Nadwi committee of Islam ù Karachi ke bunyadi rukun the,Neutral
 Ashfaq Ahmed apne dramon mein plot se ziyada mukalmey par zoor dete the aur un ke kiradar taweel guftugo karte the,Positive
" Chini, semint, gandum, railway arazi scandal samit degar bezabtagiyon ki zimedari bhi Wazir e Azam par dal de gayi",Negative
 December 1956 mein aap ne republican party ke tawwun se markaz mein wazarat banai aur khud wazeer e aazam ban gaey,Neutral
 Dekha jaye to Shahbaz sharif nay mulki saisat mein is hud tak kirdar ada nahi kiya jis hud tak woh kar saktay hain,Neutral
 Guman mien khobsurat acting ne Farooq Sheikh ka career mustehkam kiya aur inhe markazi roles ki peshkash hone lagi,Positive
 Is ijlaas mein Quaid e Azam Mohammed Ali Jinnah ne Allama Raghib Ahsan ko khiraj e tehseen pesh karte hue kaha tha,Positive
" Mashraqi Pakistan mein fauji karwai ke khilaf inho ne aik nazam mushayare mein parhi, jis ke ibtedai misrey ye the",Positive
 Mulk ki nigran wazarat-e-Uzma pahlay Balakh sher Mazari aur phir Moin Qureshi ko mili aik bar phir intakhabat huye,Neutral
 NED university se computer science mein engineering ki degree li aur cricket ki duniya fatah karne nikal khare hue,Positive
 Yehi wajah hai ke 20 March 1943 se 4 February 1952 tak Kangri House mein takht pagara par koi pir muajood nahi tha,Negative
1970 ki dehaye mein Altaf Hussain ki family Faderal B Area Block- 8 mein Azizabad ke aik makan mein muntaqil hogaya,Neutral
A.c.o nd c.o ne kia kasoor kia jo un ko hamesha nazar.andaz kia ja rha hai.. Kia ye govt emply ya apca me nhe aaty?,Positive
Aalmi Tableghi Ijtema Ka Dosra Hisa Aaj Asar Se Shuro Ho Ga Pindal Me Lakhon Afrad Pohnch Gaye Aamd Ka Silsala Jari,Neutral
Action Plan Taiz NGOs Ka Data Online Madaris Ki Registration Asan Ka Nisab Shamil Kia Jaiga Ch Nisar Ki Press Conf ,Positive
"Aik taraf to inhe marshal arts se na sirf qalbi lagao hai,bal ke wo judo ke mahir ( black belt, 6 dawn ) bhi hain. ",Positive
ap khud larro pls pls pls pls pls aap na larre Election NA 161 se tu burra impact prre ga pls try to understand pls,Negative
Aslaam O Alakum . hazrat saab m ap k dars 8 saal sy pabandi sy sun raha hoo . aur kuch ap k bty hoy aamaal bhi kiye,Positive
"Aur jo ksi k samne nai bolty mgr sb se ziada hoshiyaar wohi hoty hain
Unhe b is meesnayù ki category mai daalo! ííí",Negative
Azeem Pakistani qawwal  mauseeqar aur Singer Nusrat Fateh Ali Khan 13 October 1948 ke roz Faisalabad mein peyda hue,Neutral
College ke ilmi-o-adbi mahaul mein unhe Gesoey Urdu sanwarne ki derena khuwahish pori karne ka mauqa muyassar aaega,Positive
"Even geo news give full coverge to this news by highlighting that "" PM k beta ki shadi pay sadgi ikhteyar ki gae "" ",Positive
Garmi Ki Nayi Lehar Budh Se Para 40 Degree Tak Pohanch Sakta Hai Garmi Ki Lehar 7 October Tak Jaari Rehne Ka Imkaan,Negative
Ghalib ki takhliq taqat ka sab se bara sabot ye hai ke humari tehzib aur humare shaor par Ghalib ka asar ghalib hai,Positive
Hearts are broken very badely this is the big and no 1 franches in pakistan . The fan following is also very long .,Negative
Helen Keller ki taleem ka dosra dor us waqat shuru howa jab us ki ustad ne brills par chapi hoi kitabein mangwaein.,Neutral
hmare peso ka dress pehn k ghareeb ki bachi kitni shokhii ho rhi h . awam k pese loot k bahu k kharchy poory kiye h,Negative
Insidad e Dehshatgardi Ki Adalat Ne MQM K Karkun Amir Ahmad Or Abdul Gaffar Ko 90 Roz Pr Rangers K Hawalay Kar Diya,Positive
Iqrar ul hassan ne bataya k is din sahir k program ki ratting 2nd no pr thi to kon log show dekh rahe they??? awaam,Neutral
Is ghar ko Pakistan ki siasat mein aik aa'la makam hasil hai jisay hurf-e-aam mein  90 kay nam say duniya janti hai,Neutral
Is ke bad dushman ko dawam mein lane ke leye supahiyon ne apni firing aahista aahista kam karte howae bilkul rok di,Positive
Jab film walon ne Iqbal Bano ki classical awaaz suni to in se rujoo kiya aur film ke liye gaane ki baqaida dawat di,Positive
jamia Karachi say BPharmacy  kar nay kay baad MPharmacy mein dakhla leya lakin university chornay par majbur hogaye,Negative
Jo misaal ke taur par Shark fishes ya Dinosaurs ke muqabley mein kahi ziyada sanjeeda mauzoaat ka aahata karti hain,Positive
Jo mujy Parcel mela hy us main sy tu buht hi low quality ky gloves nikly hyn Phaty hoye or buht hi gatia quality ky,Negative
k is kuuti k bache ki qeemat bs ak seat thi iska tu naak b kutte jesa shakal b kutte jesi aur kertot b kutte jese. ,Negative
Khuwaroon k Badshah salamat k walid sahab ki aaj khuwahish thi k sab ghar walay saath baith kar khana nosh farmain.,Neutral
Look like copy of Indian film housefull (all parts) real me b dresses ab inhon wahiyat kr lye hn ye to phir film ha,Negative
Mai tmhay coke k truck Mai daal kr un k sath bhej dogi phr coke ki factory Mai baray drum ko moo laga kr peti Rehna,Negative
Manghopir Me CTD Ki Karwai TTP Khalid Sajna Group Kay Hassan Khan Jamshed Khan Aur Qismat Shah Asleh Samet Griftar ,Negative
mery damagh k ghelazat ka jeeta jagta saboot hmari frndship hai Ç agr mai saaf mind rakhti tou tujh sy dosti krti Ç,Negative
Pas Punjab Food Authority Ki Dabang Lady Aisha Mumtaz Ki Karwai Barri Taddad Mn Haram Gosht Baramad 3Afrad Griftar ,Positive
Question: Aik athlete ko apni karkadgi behtar banane ke leye ache joggers (jote) kitana aham kirdar ada karte hain?,Positive
"Size bhi sahi nhi nikala or cotton quality bhi bakwas Hai,

Agar koi lena chahta Hai tu mehrabani kr ka woh na lya.",Negative
Tahaffuzat K Sath NA 122 Ka Nataij Tasleem Kartay Hen Voton Ki Muntaqili K Suboot Milay To Bharpur Ehtijaj Karenge ,Negative
Tahum is ke bad Spielberg ne Jazz ka sequel ya King Kong aur Superman jaisi films banane ki offers mustarid kar den,Neutral
"the best match yet of PSL-3 / 2018, thriller and full of effort.. good play #Multan and well played by #Quetta..(Y)",Positive
Uni pohanch kr badshah salamat ko maloom huwa k SENTEC kal hai aur aap circuit designing ki team k leader bhi hain.,Positive
"Urdu adab ke bohat se naqadeen ke nazdeek Faiz Ahmed faiz, Ghalib aur Iqbal ke bad Urdu ke sab se azeem Shaiyr hain",Positive
Yeh baat na pasandeeda siyasatdaan k liye hai.Nawaz Shareef k liye nahi.Oomeed hai samajh gaye hon gey mera matlub.,Positive
Yrr us ko bhi saloon ly jati khudh powder laga k goori hogae us ko aesahi bager mou dhulwaye tum shopping py ly gae,Neutral
 8th March 1956 ko unhen Sini wala Sector mein boder defense ke leye apni unit 8- Punjab ke liye muntakhib kiya gaya,Neutral
 August 1994 mein High Court ne Muhammad Nawaz Sharif ki 3 factories seal aur 14 par Excise ka imla mutayan kar deya,Negative
 Coat lakhpat jail mein qaid ke ye din guzre aur koren Zulfiqar Ali Bhutto Shaheed ke liye aziyat ka baiys banae gae,Negative
 Is se phele Snidh games par nazaren hain jis mein aik martaba phir apni sabiqa achi karkardagi ko dohrana chahon gi,Positive
 Pir jo goth mein in ke aabaai ghar Kangri house aur atraaf ke makanon aur aabaadi ko bombing se tabah kar diya gaya,Negative
" Pir Pagara Pakistan ke wahid politician the, jin ki har jamat ke siyasi o mazhabi rehnuma izzat o takreem karte the",Positive
 Shahadat wale din hi unhon ne Manghopeer mein hone wale police muqable mein teen shiddat pasandon ko halak kiya tha,Positive
 World cup mein apna phela  match Javed Miandad  West Indies ka khilaf khela aur 24 runs ki pur atemad innings kheli,Positive
10 Muharram Ko Saher Main Subah 6 Se Raat 8 Baje Tak Internet Service Bund Rahegi PTA Ne Notification Jari Kar Diya ,Positive
1985 mein hukumat e Pakistan ne un ki ala fani khidmaat ke atiraf mein unhen Pride of Performance ke award se nawaza,Positive
8 March ka din mehaz taqarir karne ka din nahi balke ye din duniya bhar mein khawateen ke hoqoq ki bahali ka din hai,Positive
Agar banned krna he tu sab ko banned kru dramo ko banned kru filmo ko banned ko not only sahil okk sab behayi he pir,Negative
agar wo na bhi ho tho kya usky father uske campaign nahi kr sakta usko tho zarorat bhi nahi ye tum logon ke soch hai,Neutral
Allah Pak In ko lambi umer atta farmaye or in k ilm se hamy faizyaab Farmata rahy Ameen Sum Ameen Ya Rabbal Alameen ,Positive
ani r uncle ko bht bht shukriya kehna Ç wese em sure unhy b ab tk nh pta chala hoga k kia un k sath kia hogya hai Ç ,Neutral
"Ap logo ne jo jali note chapny wala program bnaya he us ki waja se aik ghareeb bab ka beta police ki hirasat me he, ",Negative
aur Pakistani tareekh per app nay itnay gehray asrat morattab keyeh kay inka ahatah karna kai jildon ka matqazi hay.,Positive
Bal ke agar yeh kaha jae ke Sylvester Stallone ka naam he action films ki kamiyabi ki zamanat hai to ghalat na ho ga,Positive
"Beharhal mera mizaj kuch esa hai ke chust kapre mujhe pasand nahi, kapron ke mamle mein meri soch bikul riwayati hai",Neutral
Beshak ye baat saqib sb nay ki hy per editing say lag raha k kehna.kuch chah rahay they aur editor nay kuch bana dia,Negative
Bharat Samet Tamam Mumalik Se Achay Talluqat Chahtay Hen Apni Sarzamin Dehshat Gardi K Liye Istemal Karne Nahi Denge,Positive
Comedy shows ki bat ho to sab se pehle PTV ki tareekh ke maqbool tareen show Fifty Fifty ka naam zehan mein aata hai,Positive
Eid Kay Phlay Aur Dosray Din Shehar Me One Welling Karty Howay Gir Kar 17 Naujawan Janbahaq 70 Se Zaid Zakhmi Zarai ,Negative
"G , or ap bhi Aunty ko tag kar dain yahan  Unka or uncle ka Bht bht Shukryaa, Ye namoona Is dunya main laany k lye Ç",Neutral
Hafsa Nadir surah yaseen 3 bar parh k gir gira k dua kr k pani pilin ammi abbu ko jagra ni hon ga pani girna ni chea,Neutral
Iran Mein Bartanvi Safarat Khana 4 Saal Bad Khol Diya Gaya 2011 Mein Safeer Be Dakhal Karnay Par Band Kiya Gaya Tha ,Negative
Is sawal ke jawab mein ke aap ko Pakistan ke aik nihayat maqbool politician ke sath shadi ke bad kaisa lagta hai ???,Neutral
Ishq Khaqeqi or Ishq Mizaji Yeh tu Past ki woh yad hia jo aj tak bhol nahe saka Or Yeh bat tu Usne Sabit kr k bataye,Neutral
Karkuno Ki Griftari Ka Tadam e Marg Bhok Hartal Karnay Ka Faisla Wada Kia Tha Jan Day Dunga Jhukunga Nahi Quaid MQM ,Negative
Mai b yhi soch rhi thi ye post prh kr k pehle un bachiyoun k parents se pucha jayek unhoun ne anay kese de diya unhe,Negative
"Main nahi samajhti ke main aik aura thon, main khud ko aik fard samajhti hon, aurat hona mere liye koi rukawat nahi.",Positive
MashaAllah Hamesha Salamat raho mustafai sb Allah pak apka sayia hamary siroo pah hamesha qaim o daim farmyeeAmeen..,Positive
means fata kidskabi humny unlogo k liye b chuti manayi hyya shamy jalai hyafsoos huta hy pakistan k is duhri myar pr,Negative
Mera sb kch ap k lye qurban Allah meray Murshad ko Seht Ata farma in ka Saya ta dair hamaray uper qaim rakhna. Ameen,Positive
"Mujhe jewelry ki koi zarorat nahi, kyun ke Imran ke liye hamare baagh se behtareen Rose muntakhib kar ke laate hain.",Positive
Mujhy Apny Program me Invite kren Main in Idaron k khilaaf Rishwat k Proof Pakidtaan k Awaam ko dikhana Chahata hn..,Positive
Nahi hona chahye .Hmara Mulak Pakistan islam ki base pa marz e wujood ma aya tha .Ghair muslims ka koi Haq Nhi hai .,Negative
Plz is kit ko koi Bhi order mat karna bhot gahtiya cheez ha na quality achi ha or na hi use or ya chalti bhi nahi ha,Negative
"Political disability? Tu aysa insan ko mulk chalana dena cahiya in ka hisab nahin hona cahiya, kya soch ha yar teri?",Negative
"Politics mein ni hon, but choron Ko hi agy any dein, jab tak tere mere jaisy log in Ko tension ni dege kuch ni ho ga",Positive
Princes Charles se mangni ke elan ke sath hi Shahzadi Diana duniya bhar ke logon ki tawajah ka markaz ban gai thein.,Neutral
PTI Ka Balochistan Mein Tanzeem Saazi Ka Fasila Sardar Yar Mohd Rind Ko PTI Balochistan Ka Org Muqarar Kar Diya Gaya,Positive
Qaumi Watan Party Ka KPK Hukumat Mein Shamoliyat Ka Faisla QWP Ka 2 Wazir Aur 2 Muawin KPK Hukumat Ka Hisa Hon Gaye ,Neutral
Un ki waldah ne apne bachon ki talim ziyadah tar ghar hi par America se bazariya dak ane wale courses ki madad se ki,Neutral
Watan e aziz mein khawateen se rawa rakhe jane wale ghair munsifana aur imtiazi sulok ka rawaya qabill e muzamat hai,Negative
Wo apna ghar chor chuke the  lehaza inhe kae maah tak apne aik dost ki Ampala Car mein rehaiysh ikhteyar karni parhi,Negative
Woh shuhrat amm ki shama aur baqe dawam ka lebada liye ker Nadeem Shahid aur Javed Sheikh ki talash nikal chuki thai,Neutral
"Yai sab sy ahm case hain. , ure is sy related tamam tanzeemo ko chaiy k woh yai issue Hakoomti ewano k samny rakhin.",Neutral
yar this is my most favourite pic (Oppa Lee Jong-Suk ) and I bet tumhari gallery mei b tumhari fav pic isi ki ho gi ,Neutral
"Ye durust hai ke aik do martaba hum jeet ke kafi nazdik aaye, magar har gaye, to is ki wajah khuf aur dabao nahi tha",Positive
Yehi wajah hai ke in ke paristaron mein mehaz aam film bean he nahi bal ke india ke khas khas afraad bhi shamil hain,Neutral
 18 April 1993 ko aik bar phir Sadar Ghulam Ishaq Khan ne apne ikhteyarat ko istemal karte hoye Quomi assembly tro di,Neutral
 1934 mein Peoples Party ke naam se aik tanzeem qaiym ki aur phir 1936 mein  Sindh Ittehad Party ù mein bhi kaam kiya,Neutral
 1992 se Chaudhry Aslam ka uroj Shuru howa aur is operation mein unhein encounter specialistù ke naam se shuhrat mili,Neutral
 Anna Molka Ahmed ke baad ane wale fankaron ne in shah paron se behad istefadah kiya aur art ki taraqi ka bais banne.,Positive
" In ki pehli begum se 3 sahabzade, Pir Sabghat Ullah Shah rashidi, Syed Ali Gohar Shah aur Syed Sadar uddin Shah hain",Neutral
 Inho ne civil nafarmani ki tehreek mein bhi bharpor hissa liya aur Gandhi ji aur deegar leaders ke sath jail bhi gai,Neutral
 Jis mein inhonay Lahore ki shakal badalne ki koshish ki khasosan najaiz tajawizat mein say bay shumar ko khatam kiya,Positive
 Mayishiyat mustehkam hoi hai aur ye ke humari hukumat ke khilaf aala satah par corruption ka koi case samne nahi aya,Positive
" Sir Abdullah Haroon 1872 mein aik memon gharane mein paida hue, abhi 6 saal ke the ke in ke walid ka inteqal ho gaya",Neutral
" Yeh un ginti ke chand qabil tareen aur intehai honehaar naujawano mein se hain, jin se mujhe milne ka mauqa mila hai",Positive
Allama Iqbal ke walid Sheikh Noor Muhammad ki shadi moza sambaryal zila Sialkot ke aik Kashmiri gharane mein hoi thi.,Neutral
".ALLAH PAK is henzeer insan ko aur isky himayat karne walo ko dunya aur akherat may zalil oriswa ,nest.o.nabood kardy",Negative
1911 mein Molvi Abdul Haq ne is mutamid ka mansab sanbhala aur apne inteqal tak pore 50 baras anjuman ke mutamid rahe,Neutral
1947 Pakistan kay azadi kay baad  hijrat kar kay Pakistan agaye aur Karachi mein aik factory  mein clerk moqarar huye,Neutral
20 August 1971 baroze Friday ko T ì 33 Trainer Jet Tayyarey mein bethe hue control tower se unhe pehli clearance mili,Neutral
2011 mein in NGO ko aik trust ki shakal de di gai jo ghareb bachon ko taleem aur sehat ki saholatein farham karti hai,Positive
Aaj Koi Hartaal Nahi Hogi Zaberdasti Karobar Band Kerwanay Walo Ki Ittela Rangers Help Line Pr Dian Tarjuman Rangers ,Negative
Agar cheh in ko ahteram kay tour per moulana ka laqab diya gaya hai lakin woh zati tour per is ko pasand nahi kartay.,Neutral
Allah k liey Nawaz sharif jaisy chor luteron ko apna leader mt bnao warna ye Pak mulk din badin dobta chla jaye ga. .,Negative
ATC Adalat Ne Liaqutabad Se Giriftar MQM Ka Karkun Imran Nasir Or Shahid Ko 90 Roz K Liye Rangers K Hawalay Kar Diya ,Positive
Bahi sayasat kufrrr ha saaaf bttttt ha qanon sirf Allah ka Calhay ga Muslim country me sayasat ka kaaaam isreal ka ha,Negative
Begharat media k pass koi or khabar hi nai Hy. Irfan Khan say bhar or b chezy hay is Pakistan main. Shame on you guys,Neutral
Bharat Main Adem Rawadari Aur Adem Bardasht Adeebo Ka Ikhtejaj 10 Mazeed Adeebo Nay Izazaat Lota Deye Tadad 50 Hogai ,Negative
FIA Ka Chapa Facebook Par Khatoon Ke Naam Se Jaali ID Bana Kar Doosron Ko Bewaqoof Banane Wala Muhammad Sadiq Griftar,Positive
Governor Sardar Mehtab Ne FR Kohat Me 500 Acer Ruqby Par Ki Pehli University K Liye 45 Billion Rupy Ki Manzori Day Di,Positive
hahaha  1 match jeet k jaykant shikray ban gya a yaaar ki masla a hahahahahhahahahahhahaha ager saray jeet jatay to ?,Positive
He received honorable award from the Government of Pakistan and Life time achievement award from the queen of England,Positive
Higher Education unhein un ki athletics ke medan mein outstanding karkardagi par scholar ship se bhi nawaz chukka hai,Positive
In ka kehna tha ke aik TV interview ki padaash mein unhe National Book Foundation ki mulazmat se farigh kar diya gaya,Positive
In ka sab se barhi khobi he off stump ke samandar mein jaal daalna aur wahan se runs ke rang barange moti nikalna thi,Positive
"In press conference a journalist asked a question about video scandal, she ignores to give answer about video scandal",Negative
Is baat ka ishara un ki tarikh e peaidaish se bhi milta hai jo 14th August 1947 hai yani aan qayam e Pakistan ke roz.,Neutral
Jab Helen Keller ki umar 8 saal ki hoi to Miss Salon ne te kiya ke ab wo waqat aagaya hai ke wo dosre bachon se mile.,Neutral
Jhot ka palanda suna k 10 sy 12 min khari hui hn or camera ki ankh ny 10 sy 12 logon ko shot Kya yeh harkat krty huay,Negative
Jis mein sirf mahajir saiasat say hat kar tamam mazloom tabqoon ko aik hi plate form par jama karnay ki baat ki gaie ,Positive
Kissan Package K Elaan Intikhabat Se Qabal Dhandli Hai Budget Me Kyun Elaan Na Kyia FATA Ko KPK K Hissa Hona Chahiye ,Negative
Lance Naik Muhammad Mahfuz Shaheed 25 October 1944 ko Pind Malkan (mujodah Mahfuzabad) zila Rawalpindi mein peda howe,Neutral
